Swing/Take,Outs,runners_code,count_code,PlateLocHeight,PlateLocSide,ERV_delta
Swing,0,0,9,2.993,0.54129,0.0030843553837095316
Swing,0,0,10,4.15466,0.73001,0.00011379338845861342
Swing,0,0,8,2.89321,0.49602,0.0
Swing,0,0,8,2.84212,0.22151,-0.007388489543800994
Swing,1,0,2,3.28997,1.09179,-0.001150551464057849
Swing,1,0,0,2.9035,-0.61194,0.0
Swing,1,0,0,2.13124,-0.57286,0.0
Swing,1,0,0,1.93709,0.10733,0.002250321102215661
Swing,2,0,6,2.94015,-0.75016,-0.0027686129911500563
Swing,2,0,4,1.997,-1.35797,-0.00887003470883147
Swing,0,0,4,1.98275,0.04747,-0.0006141007563030907
Swing,0,0,1,1.7245,-0.76431,0.0
Swing,0,0,3,1.90338,-0.31031,0.009129425593108057
Swing,0,1,0,1.515,-0.65318,0.0
Swing,0,1,1,1.42862,-0.22026,-0.01750538936311801
Swing,1,1,5,2.59138,0.67144,0.01271417392341024
Swing,1,1,2,2.08543,-0.34825,1.973356723715701
Swing,1,0,2,1.8806,0.48119,0.0010997696381578118
Swing,2,0,4,3.37071,0.4637,-0.0006141007563030907
Swing,2,0,1,1.6581,-0.44558,0.0
Swing,2,0,1,1.73164,0.95147,0.0
Swing,2,0,4,2.08077,0.04994,-0.00887003470883147
Swing,0,0,9,2.41215,1.25643,0.0030843553837095316
Swing,0,0,8,3.15433,0.30735,-0.007388489543800994
Swing,1,0,6,2.43206,-0.20543,0.0895107775873748
Swing,1,4,5,2.73837,-0.43627,0.02317489903696801
Swing,1,4,2,2.45309,-0.15178,-0.10209128310394133
Swing,2,3,2,1.47499,0.14356,-0.003119622177654144
Swing,2,3,1,0.41449,-0.29023,-0.11409508194833912
Swing,0,0,6,1.8981,-0.95844,-0.0027686129911500563
Swing,0,1,5,2.4064,-0.80414,0.0
Swing,1,1,5,2.00768,-0.30397,0.01271417392341024
Swing,2,1,2,2.81739,-0.47245,0.973356723715701
Swing,2,0,6,2.29814,0.13491,-0.0027686129911500563
Swing,2,0,7,3.13486,0.33057,0.9936421594526299
Swing,2,0,4,2.14868,-0.25852,-0.0006141007563030907
Swing,2,0,1,1.86712,-0.43618,-0.008255933952528379
Swing,0,0,2,2.53614,0.5767,0.0010997696381578118
Swing,1,0,2,1.44378,-0.24318,-0.001150551464057849
Swing,1,0,0,2.55748,-0.46392,0.0
Swing,1,0,1,1.81755,1.42072,0.0
Swing,1,0,1,2.12727,-0.72427,4.800490696603606e-05
Swing,2,0,5,2.28006,0.26539,-0.0010997696381578118
Swing,2,0,4,2.05685,0.16326,-0.0006141007563030907
Swing,2,0,3,3.23556,-0.29688,0.0
Swing,2,0,3,1.86959,0.48694,-0.004799676767780519
Swing,0,0,5,2.20072,-1.23969,0.0
Swing,1,0,3,4.09629,0.49247,-0.004799676767780519
Swing,2,0,6,3.74153,-0.5034,-0.0027686129911500563
Swing,2,0,4,2.01169,-1.04172,-0.0006141007563030907
Swing,2,0,1,1.27367,-0.59539,4.800490696603606e-05
Swing,0,0,5,2.1053,-1.009,-0.0010997696381578118
Swing,0,0,2,2.26797,-0.47906,-0.001150551464057849
Swing,0,0,1,2.57812,-0.05129,0.013977107267854613
Swing,0,1,2,2.44757,0.11477,-0.003650642863614391
Swing,0,1,1,1.66008,1.57442,0.0
Swing,0,1,1,1.53446,-0.80014,0.022359259685336558
Swing,0,3,5,2.0127,0.25324,0.01948347037035504
Swing,0,3,2,2.28694,0.44851,0.013013433955401998
Swing,0,6,6,2.47721,0.02208,2.8772694561008736
Swing,0,0,5,2.39558,0.4355,0.013929102360888576
Swing,0,1,5,1.45235,0.5298,0.01271417392341024
Swing,0,1,2,2.27101,0.01699,0.9872858260765898
Swing,0,1,6,2.34462,0.32618,-0.0006624809014514899
Swing,1,2,9,1.64085,0.49836,0.9421018482671598
Swing,2,0,6,1.56519,0.3797,-0.0027686129911500563
Swing,2,0,1,3.01518,0.19824,0.0
Swing,2,0,8,1.64712,-0.36773,0.0
Swing,2,0,8,2.11587,-0.03048,0.0
Swing,0,0,5,2.58,-0.24286,0.0
Swing,1,0,6,3.20143,-0.16308,-0.0027686129911500563
Swing,1,0,4,1.8097,0.94117,-0.0006141007563030907
Swing,2,0,4,1.16475,-0.4743,-0.0006141007563030907
Swing,2,0,8,1.37357,-0.85289,0.0
Swing,2,1,4,1.91898,-0.79211,-0.0038155763851401153
Swing,2,1,1,2.24494,-1.40064,-0.031434491724006586
Swing,0,0,5,2.57636,-0.70353,-0.0010997696381578118
Swing,0,0,10,3.33931,0.08412,0.006654406205546196
Swing,0,1,0,2.18409,0.04345,-0.009063531059795848
Swing,1,1,5,1.69706,0.56264,0.01271417392341024
Swing,2,1,2,1.67408,1.0897,-0.003650642863614391
Swing,2,1,8,2.58329,0.42133,-0.05025461969906414
Swing,0,0,5,1.48947,0.43104,-0.0010997696381578118
Swing,0,0,4,2.11824,0.86949,-0.0006141007563030907
Swing,1,0,2,1.94632,0.42724,0.0010997696381578118
Swing,2,0,5,2.0397,-0.84509,-0.0010997696381578118
Swing,2,0,2,2.5418,-1.17401,-0.007204169221336603
Swing,0,0,0,3.37263,0.90188,0.0
Swing,0,0,0,1.75937,-1.4094,0.002250321102215661
Swing,1,0,5,2.90116,0.40345,0.0
Swing,2,0,2,0.50898,-1.63517,-0.001150551464057849
Swing,2,0,0,0.14824,-1.39727,0.002250321102215661
Swing,0,0,6,2.72048,-0.35869,-0.0027686129911500563
Swing,0,0,7,2.66461,-0.11245,-0.006357840547369964
Swing,1,0,5,2.10413,-0.70016,-0.0010997696381578118
Swing,1,0,3,0.85326,-1.04244,0.0
Swing,1,0,3,3.36902,-1.57548,0.0
Swing,1,0,3,2.62453,0.38361,0.0
Swing,1,0,3,2.05658,0.24092,-0.004799676767780519
Swing,2,0,5,2.69934,-0.61017,0.013929102360888576
Swing,2,1,2,3.56311,0.23762,-0.003650642863614391
Swing,2,1,1,1.79642,-1.18076,-0.031434491724006586
Swing,0,0,5,2.28307,0.58744,0.0
Swing,1,0,6,3.02368,-0.10985,-0.0027686129911500563
Swing,1,0,4,1.53435,0.34079,-0.0005660958493370546
Swing,2,0,4,1.31614,0.35261,-0.00887003470883147
Swing,0,0,2,1.73227,0.78372,-0.001150551464057849
Swing,0,0,1,2.11039,0.71836,0.0
Swing,0,0,1,1.63946,0.60111,4.800490696603606e-05
Swing,1,0,6,1.89126,0.79022,-0.003334708840487111
Swing,2,0,5,2.229,0.31403,-0.0010997696381578118
Swing,2,0,0,2.26424,-0.89013,-0.006053617757278754
Swing,0,0,6,0.58314,-1.02764,-0.0027686129911500563
Swing,0,0,3,2.67951,-0.18829,0.0
Swing,1,0,5,1.60456,-0.6912,-0.0010997696381578118
Swing,1,0,2,2.20256,0.27169,-0.001150551464057849
Swing,1,0,0,3.25332,0.16899,0.0
Swing,1,0,1,2.8177,-0.40111,0.03080656604747162
Swing,1,2,6,2.64813,0.26465,-0.020791514598540145
Swing,2,2,2,3.07217,-0.27422,-0.0837138508371385
Swing,0,0,5,3.25608,0.1636,-0.0010997696381578118
Swing,0,0,2,4.01952,0.69971,-0.001150551464057849
Swing,0,0,0,3.45005,-0.54081,0.0
Swing,2,0,5,2.53858,1.15976,-0.008303938859494415
Swing,0,0,3,1.96458,0.5548,-0.004799676767780519
Swing,1,0,5,2.86546,0.36425,-0.0010997696381578118
Swing,1,3,6,2.00174,0.37228,0.029878048780487804
Swing,2,3,0,2.85104,-1.04635,0.0
Swing,2,3,0,1.60099,1.17414,-0.07015759960204404
Swing,0,0,1,3.48076,0.74342,0.0
Swing,0,0,1,1.84521,0.40013,0.013977107267854613
Swing,0,1,5,2.32627,0.13835,0.03986464904845457
Swing,0,3,6,1.54398,-0.33632,0.9416372721928277
Swing,2,0,3,2.17379,0.22112,-0.013103615627274934
Swing,0,0,1,0.8825,0.98244,0.0
Swing,0,7,5,2.30227,0.54632,0.0
Swing,1,7,6,2.73813,1.20886,-0.007530120481927721
Swing,2,7,6,1.93974,0.39512,0.030004314779780272
Swing,2,7,7,1.89496,0.10139,3.8101057406612964
Swing,2,0,8,2.04722,-0.12315,0.0
Swing,2,0,8,2.92834,0.18713,0.0
Swing,2,1,9,1.52609,0.99928,0.01451122407835187
Swing,2,1,7,2.38913,0.83643,0.011907576200396494
Swing,2,3,5,2.16945,0.13017,0.01948347037035504
Swing,2,3,2,1.78285,0.04307,-0.003119622177654144
Swing,2,3,0,2.15736,-1.51296,1.0161330561330562
Swing,2,6,5,1.69837,0.12527,0.07062279670975322
Swing,2,6,4,2.03262,-0.55758,0.09411764705882353
Swing,2,6,3,1.70009,0.40276,-0.16737173681618128
Swing,0,0,2,2.35651,-0.20259,-0.001150551464057849
Swing,0,0,0,2.18301,-0.14378,0.016179423463104237
Swing,0,1,10,1.65906,-0.69313,0.00010674181290294682
Swing,0,1,8,2.11724,-0.94896,-0.036325517338175566
Swing,1,1,8,1.20537,-1.32418,0.0
Swing,1,1,8,2.30377,-1.37905,-0.036325517338175566
Swing,2,1,7,1.59169,-0.76236,0.00022020246145342676
Swing,2,1,3,3.18983,-0.87068,-0.042106377670400076
Swing,0,0,4,1.76209,-0.21518,-0.0005660958493370546
Swing,1,1,6,3.23776,-0.10851,2.0614244443859047
Swing,1,4,5,0.82063,0.64074,0.02317489903696801
Swing,1,4,7,2.15932,-0.96032,0.050752974457109565
Swing,1,4,3,1.34237,-1.31589,-0.058514440258862155
Swing,2,4,3,1.14058,-0.28796,-0.15966386554621848
Swing,0,0,0,2.22142,0.50301,0.016179423463104237
Swing,0,1,5,2.1243,0.31662,0.01271417392341024
Swing,0,1,2,1.44462,0.05002,-0.01271417392341024
Swing,1,1,1,1.59829,0.27222,-0.01750538936311801
Swing,2,1,5,2.47458,-1.21232,-0.02223304122038299
Swing,0,0,5,2.325,-0.301,-0.0010997696381578118
Swing,0,0,2,1.26428,-0.10775,-0.001150551464057849
Swing,0,0,0,1.54888,1.03211,0.0
Swing,0,0,1,2.1244,0.23105,4.800490696603606e-05
Swing,1,0,10,2.30832,0.87208,0.006654406205546196
Swing,1,1,5,1.77936,0.55941,0.01271417392341024
Swing,1,1,1,1.61523,0.68844,0.0
Swing,1,1,3,2.00521,-0.68065,-0.0281772753095115
Swing,2,1,9,2.02318,-0.50996,0.026418800278748364
Swing,2,3,2,1.37831,-0.40659,-0.003119622177654144
Swing,0,0,5,1.97162,0.25232,-0.0010997696381578118
Swing,0,0,2,0.92407,0.50134,-0.001150551464057849
Swing,0,0,3,2.26069,0.31437,0.0
Swing,0,0,8,3.01065,-0.34866,0.0
Swing,1,0,2,2.94443,-0.46837,-0.001150551464057849
Swing,2,0,8,2.01184,0.85492,-0.01569242840329541
Swing,0,0,5,1.98333,-0.93808,-0.0010997696381578118
Swing,0,0,2,2.22388,-0.51844,0.0010997696381578118
Swing,1,0,3,1.6278,-0.41947,-0.004799676767780519
Swing,2,0,5,2.59923,0.05383,-0.008303938859494415
Swing,0,0,3,2.89819,-0.07621,-0.004799676767780519
Swing,1,0,7,2.47195,-0.34181,-0.0015581637795894446
Swing,1,0,8,3.05315,-0.76948,0.0
Swing,1,0,8,2.64253,0.61651,0.0
Swing,1,0,8,2.87599,-0.53302,0.0
Swing,1,0,8,2.9501,-0.21676,0.0
Swing,1,1,2,3.0517,0.0848,-0.003650642863614391
Swing,1,1,1,3.07419,-0.05927,-0.01750538936311801
Swing,2,1,2,2.48856,0.44002,-0.003650642863614391
Swing,2,1,1,1.01658,0.01327,0.022359259685336558
Swing,2,3,6,1.98164,-0.45369,2.9416372721928274
Swing,2,0,2,1.8465,-0.63858,0.015028871999046388
Swing,2,1,2,1.28983,-0.38469,-0.003650642863614391
Swing,2,1,3,1.32777,-1.26889,-0.05041031652989449
Swing,0,0,2,1.27729,-0.40493,-0.001150551464057849
Swing,0,0,3,1.57447,0.39381,0.0
Swing,0,0,8,1.47745,-0.35852,-0.007388489543800994
Swing,1,0,5,2.1125,0.49895,-0.0010997696381578118
Swing,2,0,5,1.60104,0.47768,-0.0010997696381578118
Swing,2,0,2,2.06654,-0.41574,-0.007204169221336603
Swing,0,0,4,2.7509,0.83552,-0.0006141007563030907
Swing,0,0,1,2.70635,-0.51552,0.0
Swing,0,0,1,1.33789,0.58888,0.03080656604747162
Swing,0,2,5,1.88738,-1.45507,0.044651350837138504
Swing,0,2,4,2.51206,-0.8565,0.9389089210659001
Swing,1,0,5,2.16054,0.43621,-0.0010997696381578118
Swing,1,0,2,1.72116,-0.09773,-0.001150551464057849
Swing,2,0,0,2.65476,-0.61436,0.0
Swing,2,0,0,2.81016,-0.37208,0.0
Swing,0,0,3,3.6384,0.03353,-0.004799676767780519
Swing,1,0,6,2.2919,0.05496,-0.0027686129911500563
Swing,1,0,7,2.02019,1.09747,-0.0015581637795894446
Swing,1,0,3,2.90974,-0.31741,0.009129425593108057
Swing,1,1,5,2.69916,0.4878,0.03986464904845457
Swing,1,3,7,3.15128,0.48662,-0.05859196490357624
Swing,2,3,4,2.45479,0.66177,0.025854305360679064
Swing,2,7,6,1.69973,0.78592,-0.13253012048192772
Swing,0,0,3,3.42264,0.1538,-0.004799676767780519
Swing,1,1,6,2.94683,-0.05232,0.003829026067189628
Swing,1,1,4,2.74864,0.80423,-0.0038155763851401153
Swing,1,1,3,2.36658,0.17431,-0.0281772753095115
Swing,2,1,6,2.62325,1.01635,0.003829026067189628
Swing,2,1,4,2.51826,0.95327,-0.04355400696864112
Swing,0,0,5,2.95747,1.18944,0.030758561140505583
Swing,0,2,5,2.24383,0.64739,0.06208692528735632
Swing,1,4,7,1.80976,-0.03406,0.050752974457109565
Swing,1,4,8,1.65731,-0.83489,0.9119183966908196
Swing,2,0,5,2.95663,0.71598,-0.0010997696381578118
Swing,0,0,2,2.14866,0.2213,-0.001150551464057849
Swing,0,0,0,1.53868,-1.22861,0.0
Swing,0,0,1,2.85084,0.97435,4.800490696603606e-05
Swing,1,0,1,1.45859,0.61597,4.800490696603606e-05
Swing,2,0,7,1.61308,-1.11095,-0.0015581637795894446
Swing,2,0,8,2.71034,-0.05978,0.0
Swing,0,0,7,1.25927,0.22978,-0.0015581637795894446
Swing,1,0,5,2.65872,0.97638,-0.0010997696381578118
Swing,1,0,2,3.4206,0.22402,-0.001150551464057849
Swing,1,0,1,2.52023,0.89398,0.0
Swing,1,0,1,0.6342,-1.01469,4.800490696603606e-05
Swing,2,0,2,2.94881,-0.34952,-0.001150551464057849
Swing,2,0,0,1.5555,-0.61137,-0.006053617757278754
Swing,0,0,2,2.10252,0.55973,-0.001150551464057849
Swing,0,0,0,1.90695,0.49795,0.0
Swing,0,0,1,2.34661,1.63768,4.800490696603606e-05
Swing,1,0,2,3.06118,0.47262,0.0010997696381578118
Swing,2,0,7,2.18939,-0.53874,-0.0015581637795894446
Swing,2,0,3,1.33176,1.48634,-0.004799676767780519
Swing,0,0,5,2.45862,-0.62608,0.0
Swing,1,0,9,2.43704,-0.39832,0.0030843553837095316
Swing,1,0,10,1.76726,-0.82993,0.00011379338845861342
Swing,1,0,8,3.39138,0.49506,-0.007388489543800994
Swing,2,0,5,2.08003,1.03259,-0.0010997696381578118
Swing,2,0,2,2.72062,0.37082,-0.001150551464057849
Swing,2,0,0,2.29556,0.77337,0.002250321102215661
Swing,0,0,0,0.14513,0.26085,0.002250321102215661
Swing,1,0,4,2.49646,-0.52684,-0.0005660958493370546
Swing,2,0,2,2.49366,-0.94799,-0.001150551464057849
Swing,2,0,0,2.5981,-1.03185,0.0
Swing,2,0,1,1.6029,-0.25791,4.800490696603606e-05
Swing,0,0,5,2.97282,0.13048,-0.0010997696381578118
Swing,0,0,1,1.32103,-0.77466,4.800490696603606e-05
Swing,1,0,6,1.09813,-0.5514,-0.0027686129911500563
Swing,1,0,1,2.43405,0.81919,4.800490696603606e-05
Swing,2,0,5,1.12959,-0.58057,-0.0010997696381578118
Swing,2,0,0,0.82944,-0.50612,0.002250321102215661
Swing,0,0,0,1.55992,-0.64781,0.0
Swing,1,0,1,2.09043,0.92681,0.013977107267854613
Swing,1,1,9,2.63982,-0.13213,-0.013445848769706205
Swing,2,1,5,2.96328,-0.1992,0.01271417392341024
Swing,2,1,7,3.17537,0.11668,-0.050190114068441066
Swing,0,0,5,2.06337,-0.09861,0.0
Swing,1,0,5,2.39084,-0.01332,0.013929102360888576
Swing,1,1,5,1.95636,-0.51134,0.0
Swing,2,1,5,2.50865,1.0239,0.01271417392341024
Swing,2,1,2,1.52225,0.04675,-0.03494721514379323
Swing,0,0,7,1.60681,-0.5156,-0.0015581637795894446
Swing,0,0,3,2.25029,-0.50417,-0.004799676767780519
Swing,1,0,5,1.07978,-0.32976,-0.0010997696381578118
Swing,1,0,1,2.25499,0.04157,0.013977107267854613
Swing,1,1,6,2.95702,0.04793,0.003829026067189628
Swing,1,1,1,1.30605,0.47612,-0.01750538936311801
Swing,2,1,5,0.71478,-0.39751,0.01271417392341024
Swing,2,1,4,2.37147,-0.21518,-0.0038155763851401153
Swing,2,3,10,2.62019,-0.28918,-0.1782178217821782
Swing,0,0,6,2.29956,0.39074,-0.003334708840487111
Swing,1,0,5,2.02403,0.88605,0.0
Swing,2,0,2,2.16556,-0.34608,-0.001150551464057849
Swing,2,0,0,2.69192,-1.06845,0.002250321102215661
Swing,0,0,6,2.91458,-0.54389,-0.0027686129911500563
Swing,0,0,10,3.3154,0.17438,0.9927253038446575
Swing,0,0,3,2.24182,-1.03737,0.009129425593108057
Swing,2,1,0,2.7074,0.40749,0.0
Swing,2,1,3,3.33039,1.0814,-0.042106377670400076
Swing,0,0,7,2.24939,-0.34345,-0.0015581637795894446
Swing,1,0,2,2.16256,-0.80354,-0.001150551464057849
Swing,1,0,0,2.52843,-0.51156,0.0
Swing,1,0,3,3.52856,-0.51246,-0.004799676767780519
Swing,2,0,2,2.55725,0.47663,-0.007204169221336603
Swing,0,0,3,1.41428,-0.18733,0.0
Swing,1,0,3,2.51752,-0.03383,0.0
Swing,1,0,3,2.39635,-0.54247,0.009129425593108057
Swing,1,1,4,1.1189,0.48222,0.978679034251742
Swing,1,1,0,2.09578,-0.38661,-0.009063531059795848
Swing,2,1,1,1.78975,-0.38648,-0.039738430583501
Swing,0,0,5,2.21449,-0.13477,0.0
Swing,1,0,5,3.56073,1.95927,-0.0010997696381578118
Swing,1,0,2,2.46477,0.30204,-0.001150551464057849
Swing,1,0,1,2.53671,-0.32297,0.0
Swing,2,0,5,2.06127,0.09588,-0.0010997696381578118
Swing,2,0,10,3.11568,-0.19116,0.00011379338845861342
Swing,2,0,8,2.36574,0.74357,0.0
Swing,2,1,6,3.38798,0.47657,0.003829026067189628
Swing,2,1,4,2.5268,0.46881,-0.04355400696864112
Swing,0,1,5,1.59763,0.00818,0.01271417392341024
Swing,0,1,4,2.27249,-0.53954,0.018543683300196442
Swing,0,3,6,2.09835,-0.07881,-0.004568976397829105
Swing,1,3,5,2.26477,-0.76641,0.0
Swing,2,3,5,2.2414,-0.35167,0.01948347037035504
Swing,2,3,7,2.02628,-1.00017,0.9778680371352785
Swing,2,5,11,2.89059,-0.12074,1.9791982057751611
Swing,2,4,4,2.16998,0.32399,-0.10559006211180125
Swing,0,0,5,2.42531,0.2059,0.0
Swing,1,0,4,1.62173,0.75475,0.013363006511551522
Swing,1,1,1,1.57782,-1.00535,-0.01750538936311801
Swing,2,1,4,2.93799,-0.02932,-0.0038155763851401153
Swing,2,1,3,2.14653,0.98998,0.011687373738943067
Swing,2,3,1,1.6765,0.03671,-0.12239902080783353
Swing,0,0,4,1.89842,-0.35156,0.013363006511551522
Swing,0,1,4,2.0905,-0.02427,-0.0038155763851401153
Swing,0,1,1,2.70981,-0.59943,0.022359259685336558
Swing,0,3,2,1.89222,-0.31823,-0.003119622177654144
Swing,0,3,1,1.8891,0.41358,0.9787504044795229
Swing,1,4,4,2.67714,-1.55396,0.9166429791085818
Swing,1,1,6,1.40188,-0.11376,1.022372709367386
Swing,2,3,7,2.08401,-0.75711,-0.1206896551724138
Swing,0,0,1,1.22662,-0.92747,4.800490696603606e-05
Swing,1,0,6,1.79763,-0.12979,-0.003334708840487111
Swing,2,0,4,3.27099,0.18217,-0.0006141007563030907
Swing,2,1,5,2.11394,-0.1523,0.01271417392341024
Swing,2,1,4,2.57463,-0.33431,-0.0038155763851401153
Swing,2,1,1,2.44028,-1.08851,0.0
Swing,2,1,1,,,0.022359259685336558
Swing,2,3,1,2.77586,-0.9541,-0.11409508194833912
Swing,0,0,7,2.57992,0.03144,-0.0015581637795894446
Swing,0,0,3,2.45756,0.39557,0.0
Swing,0,0,4,2.40757,-0.5369,0.013363006511551522
Swing,0,1,0,2.35188,0.96295,-0.009063531059795848
Swing,1,1,6,1.84405,0.43053,2.0614244443859047
Swing,1,5,7,2.14795,0.00919,-0.05213675213675212
Swing,1,5,3,2.32901,0.461,0.8854809044682463
Swing,2,1,5,2.28558,-0.2272,2.0789163840669733
Swing,2,4,5,3.42113,-0.10123,-0.10114942528735632
Swing,0,0,2,2.54279,-0.38265,-0.001150551464057849
Swing,0,0,0,2.90777,-0.99514,0.0
Swing,0,0,3,2.41305,0.93264,0.0
Swing,0,0,3,3.52044,-0.19618,-0.004799676767780519
Swing,1,0,10,2.18568,0.05225,0.9927253038446575
Swing,1,0,7,3.41503,0.174,-0.0015581637795894446
Swing,1,0,8,2.11543,-0.40557,-0.007388489543800994
Swing,2,0,10,2.29354,-0.71722,0.00011379338845861342
Swing,2,0,8,2.49021,-0.35099,-0.007388489543800994
Swing,0,0,5,2.57522,0.0218,-0.0010997696381578118
Swing,0,0,2,2.92282,0.60413,-0.001150551464057849
Swing,0,0,1,2.87371,-0.55522,0.0
Swing,1,0,1,3.31972,0.80449,4.800490696603606e-05
Swing,2,0,7,1.85132,-0.15148,-0.0015581637795894446
Swing,2,0,3,2.29631,0.10549,0.0
Swing,2,0,3,2.98465,0.46636,-0.004799676767780519
Swing,0,0,5,2.68251,-0.41165,-0.0010997696381578118
Swing,0,1,7,2.84219,1.13225,-0.04188617520894665
Swing,2,0,2,1.13119,-0.93388,-0.001150551464057849
Swing,2,0,0,1.9484,-1.27493,0.0
Swing,2,0,1,2.30958,-0.1136,0.0
Swing,2,0,1,3.09591,-1.09798,0.013977107267854613
Swing,2,1,5,1.56804,1.23499,0.01271417392341024
Swing,2,1,2,1.58374,0.35342,-0.003650642863614391
Swing,2,1,1,2.83726,1.0627,0.0
Swing,0,0,5,2.49122,-0.36027,-0.0010997696381578118
Swing,0,0,0,2.96939,0.84003,0.002250321102215661
Swing,1,0,2,3.03503,0.96454,0.0010997696381578118
Swing,2,0,8,1.71889,0.36157,0.0
Swing,2,0,8,1.6492,-0.167,0.0
Swing,2,0,8,2.41906,0.1603,0.0
Swing,0,1,5,1.44401,0.83488,0.01271417392341024
Swing,0,1,2,0.89898,0.77604,-0.003650642863614391
Swing,1,1,7,1.73897,-0.83904,0.050959311218915254
Swing,1,4,5,1.44506,-1.15511,0.02317489903696801
Swing,1,4,4,2.78019,0.24802,0.9334724378881988
Swing,1,2,7,2.03014,-0.59737,0.02713610991841993
Swing,1,2,8,3.3813,-0.41229,0.0
Swing,2,2,5,1.11973,0.44447,0.044651350837138504
Swing,2,2,2,2.55371,1.36583,-0.019816087258863746
Swing,2,2,1,1.86318,-0.34864,0.0
Swing,2,2,3,1.98761,-0.38114,1.9851055434997043
Swing,2,6,2,2.09823,0.20034,-0.040217391304347816
Swing,2,7,9,1.35848,0.0368,0.046512804939771224
Swing,2,7,7,2.03346,-0.95781,0.07727349991500934
Swing,2,7,8,2.338,0.41598,1.7517374517374518
Swing,2,6,10,1.75443,0.43807,-0.08108108108108109
Swing,0,0,2,2.22753,-0.19852,-0.001150551464057849
Swing,0,0,1,1.86176,-0.24466,4.800490696603606e-05
Swing,1,0,5,,,0.0
Swing,2,0,9,2.06039,0.93013,0.0030843553837095316
Swing,2,1,9,1.6219,0.42491,0.01451122407835187
Swing,2,1,7,2.87497,0.65573,-0.050190114068441066
Swing,0,0,7,2.67777,-0.35097,0.9936421594526299
Swing,0,0,7,2.07511,0.69619,0.9936421594526299
Swing,0,0,6,3.3291,0.07275,-0.0027686129911500563
Swing,0,0,4,0.53055,1.86311,-0.0005660958493370546
Swing,1,0,5,1.66207,0.15616,-0.0010997696381578118
Swing,1,0,2,1.22302,0.44955,0.0010997696381578118
Swing,2,0,4,2.1491,-0.23866,-0.0006141007563030907
Swing,2,0,1,1.89559,0.18962,0.0
Swing,2,0,3,0.71816,-0.53843,0.0
Swing,2,0,3,2.18183,0.93492,0.0
Swing,2,1,5,2.17574,-0.61881,0.01271417392341024
Swing,2,1,2,2.13331,-0.60633,-0.003650642863614391
Swing,2,1,0,2.4854,-1.0703,0.0
Swing,2,1,0,2.39389,-0.33211,-0.03129657228017884
Swing,0,0,4,2.54536,0.77916,-0.0006141007563030907
Swing,0,0,1,2.31419,0.00288,4.800490696603606e-05
Swing,1,0,2,1.60429,0.38588,-0.001150551464057849
Swing,1,0,0,2.05428,-0.94269,0.002250321102215661
Swing,2,0,5,2.91137,-0.59133,-0.0010997696381578118
Swing,2,0,10,1.6547,-0.67928,0.00011379338845861342
Swing,2,0,8,2.17153,0.5567,0.006540612817087583
Swing,2,1,7,2.14735,-0.40954,0.00022020246145342676
Swing,2,1,3,2.11288,-1.66395,-0.042106377670400076
Swing,0,0,11,1.87494,1.33675,0.012641777452428572
Swing,0,0,10,1.40452,0.07097,0.00011379338845861342
Swing,2,3,5,2.92102,-0.14333,0.01948347037035504
Swing,2,3,7,1.6028,-3.11696,-0.0017469238948807642
Swing,2,3,8,1.21598,0.29584,-0.1431578947368421
Swing,0,0,5,2.10524,-0.35391,0.0
Swing,1,0,2,3.22831,0.83038,0.0010997696381578118
Swing,2,0,5,2.8915,0.65684,0.013929102360888576
Swing,2,1,9,2.54049,0.50553,0.01451122407835187
Swing,2,1,7,2.18004,1.39805,0.00022020246145342676
Swing,2,1,3,2.04204,1.48873,-0.042106377670400076
Swing,0,0,1,1.54823,-1.29617,0.03080656604747162
Swing,0,2,5,1.92356,0.19073,0.044651350837138504
Swing,0,2,7,1.37333,-0.4583,0.02713610991841993
Swing,0,0,5,1.30938,0.86378,-0.0010997696381578118
Swing,0,0,4,1.77544,-0.55607,1.0301924652911685
Swing,0,2,6,2.54005,-0.84566,0.00954100319505416
Swing,0,2,7,1.66734,-1.00831,0.02713610991841993
Swing,1,2,3,3.67568,0.86224,-0.07042655109489052
Swing,2,2,4,1.81157,0.61729,0.014475949948341185
Swing,2,2,1,0.77477,0.89416,-0.07556702888244107
Swing,0,0,7,1.54242,-0.62471,-0.0015581637795894446
Swing,0,1,5,1.74498,0.3881,0.01271417392341024
Swing,0,1,2,2.61916,-0.23719,-0.003650642863614391
Swing,0,1,0,1.17787,1.39592,0.0
Swing,0,1,0,2.1272,0.23303,-0.009063531059795848
Swing,1,1,6,2.84007,-0.58269,0.003829026067189628
Swing,1,1,4,2.52671,-0.30291,-0.0038155763851401153
Swing,1,1,1,1.56454,-1.22981,0.0
Swing,1,1,1,2.99707,-1.31205,0.0
Swing,1,1,1,2.06253,0.69095,-0.01750538936311801
Swing,2,1,8,3.15698,0.68293,-0.05025461969906414
Swing,0,0,0,0.86106,-0.18427,0.002250321102215661
Swing,1,0,5,2.19139,1.57456,-0.0010997696381578118
Swing,2,0,5,2.3821,0.47877,-0.008303938859494415
Swing,0,0,5,3.23691,-0.09234,0.0
Swing,1,0,4,3.12695,0.79882,-0.0006141007563030907
Swing,1,0,1,2.8238,0.35568,0.0
Swing,1,0,3,1.81121,-0.91214,0.0
Swing,1,0,3,2.00379,-0.76162,-0.004799676767780519
Swing,2,0,5,2.15229,-0.13747,-0.008303938859494415
